0.874623103434   0.0
0.880366929122   0.976263999939
0.874135664471   1.95754999993
0.874072376587   2.97156900028
0.87160723491   3.98337600008
0.873972927108   4.9823830002
0.872858908706   6.9565320001
0.875032315177   8.10170800006
0.876714549101   8.92208199995
0.881719070557   9.91951599997
0.866127835696   10.969947
0.867447983411   11.966397
0.866718842171   12.917744
0.00609805948974   13.0807290003
0.0283334755697   13.8355260002
0.877779192969   13.9113940001
0.855973660188   14.941629
0.871044064204   15.9423620002
0.859781789426   16.9857339999
0.866926717225   18.0212360001
0.881691487319   19.0220039999
0.868698753093   20.0463490002
0.858412749259   21.0038430002
0.876956359169   21.9986979999
0.882083546114   22.976979
0.87038163011   23.9167070002
0.875408115438   24.0335810003
0.871820181731   24.983703
0.871263802972   25.9729790003
0.872114292101   26.989143
0.868649748321   27.910191
0.874938467323   28.9355100002
0.875345414405   29.9600880002
0.880602858476   30.9580580001
0.874547897479   31.9556110003
0.875243533226   32.9775970001
0.870638600946   33.9782759999
0.872909673306   35.9954329999
0.872415741922   36.9667139999
0.873289690855   37.9678219999
0.872981655736   38.9011980002
0.872701452443   39.902121
0.836359220119   40.8687849999
0.875999601405   41.880785
0.859188920007   42.879741
0.874289987564   44.9018780002
0.87602272534   45.9019570001
0.872756751405   46.8779740003
0.870022066614   47.8554500001
0.875141735381   48.9483420001
0.874684964992   49.9347299999
0.8725849046   50.9177850001
0.83853255183   51.8728200002
0.867630768236   53.9069739999
0.871824527729   54.9404810001
0.87455073839   55.916373
0.870793535328   56.8671260001
0.874153079883   57.8827860001
0.872973603546   58.906283
0.876910893274   59.9121290003
0.880148909437   60.9548269999
0.875576108078   61.8938219999
0.879719065472   62.9261850002
0.873854132009   63.85592
0.885161960452   64.9310150002
0.876306504227   65.8973600003
0.878286553704   66.8618649999
0.875106227996   67.8553519999
0.884912455548   68.9303669999
0.895429889696   69.8906010003
0.879314899613   70.84748
0.864026525223   71.8461640002
0.853339185136   72.8938410003
0.873732178268   73.863961
0.879869533447   74.866107
0.879453575912   75.8644560003
0.873771904866   75.924896
0.876133973313   76.9031870002
0.878203059176   77.8805760001
0.885993377346   79.844302
0.868982243817   80.8103829999
0.872000225033   81.8491740003
0.86983949707   82.836656
0.880704135976   83.8368939999
0.867604417299   84.8361240001
0.866284521056   85.8439310002
0.869340443625   86.811762
0.86318315051   87.8637939999
0.870470599028   88.8260579999
0.877439652879   89.8251729999
0.878471381775   90.8068929999
0.871172850943   91.8258710001
0.878497864313   92.820994
0.864792188367   93.8618350001
0.845253673872   94.8247130001
0.869595651642   95.7799519999
0.873060129843   96.825805
0.882648398032   97.8506169999
